CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14242.0,234,2,280.55,1,At Risk
14243.0,8,10,2588.77,0,High Value
14245.0,219,2,1693.45,1,At Risk
14246.0,110,3,1474.06,2,At Risk
14247.0,277,1,136.77,1,At Risk
14248.0,317,1,302.58,1,At Risk
14250.0,6,3,1904.05,2,Low Value
14251.0,1,5,2879.7000000000003,0,Low Value
14256.0,259,2,969.06,1,At Risk
14257.0,63,5,3099.7200000000003,0,Low Value
14258.0,8,9,12669.98,3,High Value
14259.0,141,1,120.0,2,At Risk
14261.0,50,2,1163.45,2,Low Value
14262.0,7,8,2618.23,0,High Value
14264.0,154,2,333.97,1,At Risk
14265.0,108,2,530.18,2,At Risk
14267.0,162,3,1516.24,1,At Risk
14270.0,331,1,492.65,1,At Risk
14271.0,225,1,112.32,1,At Risk
14272.0,73,2,437.96,2,Low Value
14273.0,50,4,559.97,2,Low Value
14276.0,98,3,1119.74,2,Low Value
14277.0,14,3,4216.2,0,Low Value
14280.0,196,1,134.04,1,At Risk
14282.0,2,15,3729.34,3,High Value
14284.0,30,2,595.25,2,Low Value
14285.0,20,4,1910.01,2,Low Value
14286.0,23,3,4628.75,0,Low Value
14287.0,7,3,176.63,2,Low Value
14288.0,212,1,426.6,1,At Risk
14289.0,8,6,911.26,0,Loyal
14290.0,10,5,2314.65,0,Low Value
14291.0,1,11,3883.25,0,High Value
14292.0,7,9,4871.93,0,High Value
14293.0,2,4,1046.56,2,Low Value
14295.0,39,1,166.20000000000002,2,Low Value
14297.0,17,4,1305.33,2,Low Value
14299.0,7,9,3965.62,0,High Value
14300.0,18,1,43.2,2,Low Value
14301.0,116,1,640.14,2,At Risk
14304.0,222,1,383.45,1,At Risk
14305.0,70,3,1858.96,2,Low Value
14306.0,50,2,2093.32,2,Low Value
14307.0,88,6,2995.7200000000003,0,High Value
14309.0,7,9,2352.53,0,High Value
14311.0,242,1,310.26,1,At Risk
14312.0,46,6,1611.59,0,High Value
14314.0,106,1,120.0,2,At Risk
14315.0,44,6,2481.13,0,High Value
14317.0,64,1,508.58,2,Low Value
14320.0,206,2,477.79,1,At Risk
14321.0,10,5,1530.75,0,Low Value
14323.0,114,2,605.0600000000001,2,At Risk
14326.0,241,1,183.85,1,At Risk
14327.0,162,1,311.65000000000003,1,At Risk
14329.0,16,7,5014.84,0,High Value
14331.0,123,2,462.66,2,At Risk
14332.0,22,3,866.3100000000001,2,Low Value
14333.0,67,1,415.2,2,Low Value
14334.0,16,8,2552.21,0,High Value
14335.0,15,2,468.26,2,Low Value
14336.0,16,4,1614.91,2,Low Value
14338.0,160,2,588.22,1,At Risk
14339.0,242,1,309.52000000000004,1,At Risk
14340.0,218,1,134.7,1,At Risk
14341.0,44,8,2182.28,0,High Value
14342.0,20,4,668.5600000000001,2,Low Value
14344.0,126,8,889.9300000000001,0,Loyal
14345.0,38,1,108.98,2,Low Value
14346.0,120,2,1021.58,2,At Risk
14348.0,259,1,409.57,1,At Risk
14349.0,9,1,133.5,2,Low Value
14350.0,273,1,282.93,1,At Risk
14351.0,164,1,51.0,1,At Risk
14352.0,156,4,1078.96,2,At Risk
14353.0,214,1,90.6,1,At Risk
14354.0,5,2,163.62,2,Low Value
14355.0,365,1,174.4,1,At Risk
14356.0,79,2,701.23,2,Low Value
14357.0,42,1,225.77,2,Low Value
14359.0,18,3,912.18,2,Low Value
14360.0,31,4,2128.23,0,Low Value
14362.0,21,1,161.2,2,Low Value
14364.0,108,8,3717.35,0,High Value
14367.0,7,16,9261.52,3,High Value
14368.0,319,1,155.0,1,At Risk
14371.0,294,1,100.5,1,At Risk
14373.0,357,1,76.55,1,At Risk
14375.0,184,1,257.68,1,At Risk
14377.0,190,2,617.05,1,At Risk
14379.0,43,2,348.1,2,Low Value
14381.0,51,1,202.68,2,Low Value
14382.0,25,1,626.07,2,Low Value
14383.0,37,3,1247.69,2,Low Value
14385.0,8,3,202.11,2,Low Value
14386.0,296,1,142.4,1,At Risk
14387.0,32,3,1770.56,2,Low Value
14388.0,9,8,3212.84,0,High Value
14389.0,64,2,1043.46,2,Low Value
14390.0,9,9,4652.82,0,High Value
14393.0,217,1,67.95,1,At Risk
14395.0,1,9,3507.71,0,High Value
14396.0,64,2,487.99,2,Low Value
14397.0,2,19,2612.96,3,High Value
14400.0,148,1,574.7,2,At Risk
14401.0,3,13,4051.48,3,High Value
14403.0,129,4,1475.81,2,At Risk
14404.0,33,6,1474.32,0,High Value
14406.0,118,1,156.75,2,At Risk
14407.0,106,6,2157.73,0,High Value
14408.0,10,7,2606.53,0,High Value
14409.0,70,6,2059.4500000000003,0,High Value
14410.0,91,9,1105.07,0,High Value
14411.0,310,1,1063.0,1,At Risk
14412.0,42,2,770.03,2,Low Value
14413.0,361,1,122.7,1,At Risk
14414.0,91,7,1496.98,0,High Value
14415.0,0,13,5900.28,3,High Value
14416.0,21,2,490.22,2,Low Value
14418.0,3,3,1937.25,2,Low Value
14419.0,10,6,1058.06,0,High Value
14420.0,98,1,387.52,2,Low Value
14421.0,56,2,813.11,2,Low Value
14422.0,0,6,4263.64,0,High Value
14423.0,217,1,265.2,1,At Risk
14424.0,17,1,322.08,2,Low Value
14426.0,23,10,4481.67,0,High Value
14427.0,49,2,363.34,2,Low Value
14428.0,6,5,1244.83,2,Low Value
14431.0,302,1,470.36,1,At Risk
14432.0,9,6,2255.51,0,High Value
14434.0,21,6,1372.8,0,High Value
14436.0,98,1,89.06,2,Low Value
14437.0,365,1,63.0,1,At Risk
14438.0,305,1,131.9,1,At Risk
14439.0,319,1,2661.24,1,At Risk
14440.0,7,5,2357.68,0,Low Value
14441.0,0,4,1712.89,2,Low Value
14442.0,204,2,1589.82,1,At Risk
14443.0,53,4,1420.2,2,Low Value
14446.0,0,4,1039.58,2,Low Value
14447.0,18,5,1163.23,2,Low Value
14448.0,8,2,375.35,2,Low Value
14449.0,18,4,907.1,2,Low Value
14450.0,180,3,483.25,1,At Risk
14451.0,59,2,662.59,2,Low Value
14452.0,10,2,264.44,2,Low Value
14453.0,189,1,119.93,1,At Risk
14456.0,4,9,3062.4,0,High Value
14457.0,310,1,113.64,1,At Risk
14459.0,154,1,1837.92,1,At Risk
14460.0,109,3,434.34,2,At Risk
14461.0,147,3,2103.06,2,At Risk
14462.0,65,11,2004.02,0,High Value
14463.0,97,3,529.62,2,Low Value
14465.0,246,3,1058.62,1,At Risk
14466.0,28,7,2272.4,0,High Value
14467.0,17,4,598.76,2,Low Value
14470.0,11,2,461.19,2,Low Value
14472.0,103,8,1936.84,0,High Value
14473.0,73,2,234.34,2,Low Value
14474.0,45,1,547.66,2,Low Value
14475.0,71,3,925.85,2,Low Value
14476.0,256,1,215.7,1,At Risk
14477.0,19,4,1309.6,2,Low Value
14479.0,253,2,316.25,1,At Risk
14480.0,10,1,279.05,2,Low Value
14481.0,164,2,636.51,1,At Risk
14482.0,17,6,2068.15,0,High Value
14483.0,281,1,137.1,1,At Risk
14484.0,49,1,321.92,2,Low Value
14485.0,38,1,165.75,2,Low Value
14487.0,26,6,1196.33,0,High Value
14488.0,67,1,1064.28,2,Low Value
14489.0,206,1,463.38,1,At Risk
14491.0,174,2,340.93,1,At Risk
14493.0,6,5,2383.24,0,Low Value
14494.0,25,1,139.56,2,Low Value
14495.0,50,2,123.8,2,Low Value
14496.0,311,2,538.8100000000001,1,At Risk
14497.0,308,1,475.37,1,At Risk
14498.0,42,5,1957.32,0,Low Value
14499.0,25,3,815.32,2,Low Value
14500.0,87,3,356.85,2,Low Value
14501.0,183,2,251.21,1,At Risk
14502.0,19,11,2470.67,0,High Value
14503.0,2,6,3543.26,0,High Value
14504.0,46,4,673.26,2,Low Value
14505.0,16,8,5905.64,0,High Value
14506.0,16,5,2012.17,0,Low Value
14507.0,23,6,1383.18,0,High Value
14508.0,21,2,276.42,2,Low Value
14511.0,10,5,1314.81,0,Low Value
14512.0,187,2,275.28,1,At Risk
14513.0,100,3,455.59,2,Low Value
14514.0,60,3,1055.35,2,Low Value
14515.0,17,6,2102.09,0,High Value
14517.0,32,2,330.45,2,Low Value
14518.0,63,1,174.37,2,Low Value
14520.0,1,2,270.6,2,Low Value
14522.0,23,4,974.54,2,Low Value
14523.0,107,1,241.09,2,At Risk
14524.0,31,9,1867.68,0,High Value
14525.0,19,9,4332.2,0,High Value
14528.0,36,1,364.22,2,Low Value
14529.0,59,3,620.04,2,Low Value
14530.0,25,6,2925.91,0,High Value
14532.0,235,4,932.85,1,At Risk
14533.0,24,7,1949.72,0,High Value
14534.0,2,18,4447.05,3,High Value
14535.0,59,3,2864.19,0,Low Value
14536.0,259,1,171.8,1,At Risk
14537.0,57,1,355.56,2,Low Value
14538.0,64,2,388.25,2,Low Value
14539.0,15,2,537.48,2,Low Value
14540.0,9,3,996.26,2,Low Value
14541.0,58,8,1461.65,0,High Value
14542.0,185,1,103.25,1,At Risk
14543.0,28,16,3630.33,3,High Value
14544.0,23,2,2024.45,2,Low Value
14546.0,4,5,2578.09,0,Low Value
14547.0,3,8,4007.54,0,High Value
14548.0,150,2,652.8,2,At Risk
14549.0,310,1,289.24,1,At Risk
14550.0,10,2,765.62,2,Low Value
14551.0,17,2,186.23,2,Low Value
14552.0,151,1,165.07,1,At Risk
14553.0,18,5,859.27,2,Low Value
14554.0,9,4,2381.04,0,Low Value
14555.0,56,2,324.14,2,Low Value
14557.0,84,1,788.38,2,Low Value
14560.0,6,22,2237.77,3,High Value
14561.0,75,3,1080.76,2,Low Value
14562.0,3,18,5074.77,3,High Value
14565.0,95,4,3099.12,0,Low Value
14566.0,110,1,1432.0,2,At Risk
14567.0,56,2,1530.36,2,Low Value
14569.0,0,1,227.39,2,Low Value
14570.0,280,2,218.06,1,At Risk
14572.0,2,7,2832.84,0,High Value
14573.0,179,9,1653.42,0,High Value
14576.0,371,1,35.400000000000006,1,At Risk
14577.0,12,4,859.71,2,Low Value
14578.0,2,1,168.63,2,Low Value
14581.0,16,1,138.6,2,Low Value
14582.0,40,1,114.11,2,Low Value
14583.0,5,5,1052.55,2,Low Value
14584.0,168,4,1042.26,1,At Risk
14585.0,49,1,157.05,2,Low Value
14586.0,276,1,237.36,1,At Risk
14587.0,18,9,1601.14,0,High Value
14589.0,371,1,39.75,1,At Risk
14591.0,14,4,1447.14,2,Low Value
14592.0,34,3,570.46,2,Low Value
14593.0,21,3,617.99,2,Low Value
14594.0,6,2,379.83,2,Low Value
14595.0,19,6,1740.6,0,High Value
14597.0,10,2,883.15,2,Low Value
14598.0,43,1,221.97,2,Low Value
14600.0,305,1,393.33,1,At Risk
14601.0,10,1,213.96,2,Low Value
14603.0,274,1,660.0,1,At Risk
14607.0,15,14,16569.5,3,High Value
14608.0,3,4,1785.15,2,Low Value
14609.0,71,4,601.56,2,Low Value
14616.0,242,3,406.08,1,At Risk
14618.0,8,3,553.44,2,Low Value
14619.0,245,1,394.44,1,At Risk
14620.0,205,2,412.78,1,At Risk
14621.0,0,5,1788.36,0,Low Value
14622.0,184,1,320.58000000000004,1,At Risk
14623.0,31,5,889.25,2,Low Value
14624.0,56,2,225.85,2,Low Value
14625.0,195,2,899.63,1,At Risk
14626.0,23,4,2791.27,0,Low Value
14628.0,90,2,671.96,2,Low Value
14629.0,3,2,959.01,2,Low Value
14631.0,50,3,1006.98,2,Low Value
14632.0,262,1,114.56,1,At Risk
14633.0,265,1,344.90000000000003,1,At Risk
14636.0,35,2,609.85,2,Low Value
14638.0,50,1,443.6,2,Low Value
14639.0,51,6,2984.49,0,High Value
14640.0,23,6,2125.08,0,High Value
14641.0,21,1,110.46,2,Low Value
14642.0,58,1,96.12,2,Low Value
14643.0,169,2,693.8100000000001,1,At Risk
14644.0,67,2,830.76,2,Low Value
14645.0,156,2,597.09,1,At Risk
14647.0,200,1,243.22,1,At Risk
14649.0,4,4,1417.29,2,Low Value
14651.0,66,2,654.6,2,Low Value
14652.0,76,1,114.18,2,Low Value
14653.0,0,7,1947.55,0,High Value
14655.0,7,4,1932.23,0,Low Value
14656.0,168,2,291.05,1,At Risk
14657.0,17,4,848.22,2,Low Value
14658.0,4,2,247.15,2,Low Value
14659.0,8,9,2529.93,0,High Value
14660.0,86,2,285.74,2,Low Value
14661.0,26,1,107.95,2,Low Value
14662.0,28,4,771.17,2,Low Value
14664.0,19,2,637.89,2,Low Value
14665.0,60,5,1835.7,0,Low Value
14666.0,23,1,195.25,2,Low Value
14669.0,241,3,1269.99,1,At Risk
14670.0,279,2,411.53,1,At Risk
14672.0,234,2,765.5500000000001,1,At Risk
14673.0,2,5,1736.4,0,Low Value
14675.0,15,1,604.75,2,Low Value
14676.0,30,6,2548.24,0,High Value
14681.0,70,3,498.95,2,Low Value
14682.0,187,2,52.0,1,At Risk
14684.0,25,5,1236.28,2,Low Value
14687.0,106,1,628.38,2,At Risk
14688.0,7,21,5630.87,3,High Value
14689.0,208,1,112.8,1,At Risk
14690.0,43,2,371.7,2,Low Value
14691.0,30,5,2114.33,0,Low Value
14692.0,136,4,591.55,2,At Risk
14693.0,264,1,172.9,1,At Risk
14696.0,3,7,2078.95,0,High Value
14697.0,217,2,188.61,1,At Risk
14698.0,1,5,1250.76,0,Low Value
14699.0,213,1,109.13,1,At Risk
14700.0,31,3,2235.3,2,Low Value
14701.0,10,9,2549.37,0,High Value
14702.0,0,17,3292.14,3,High Value
14703.0,14,1,318.17,2,Low Value
14704.0,10,9,1546.91,0,High Value
14705.0,198,1,179.0,1,At Risk
14708.0,2,3,1126.37,2,Low Value
14709.0,14,13,4921.04,3,High Value
14710.0,13,4,606.13,2,Low Value
14711.0,9,11,2868.8,0,High Value
14712.0,28,3,917.07,2,Low Value
14713.0,8,11,2666.36,0,High Value
14714.0,23,1,160.19,2,Low Value
14715.0,24,4,867.38,2,Low Value
14716.0,42,2,329.68,2,Low Value
14719.0,1,5,1602.13,0,Low Value
14720.0,5,3,663.81,2,Low Value
14722.0,146,1,187.92,2,At Risk
14723.0,9,6,1158.3,0,High Value
14725.0,24,1,718.08,2,Low Value
14727.0,273,1,268.58,1,At Risk
14729.0,373,1,313.49,1,At Risk
14730.0,0,8,2005.06,0,High Value
14731.0,46,3,380.02,2,Low Value
14732.0,7,8,2702.49,0,High Value
14733.0,15,12,9585.91,3,High Value
14737.0,3,3,1164.55,2,Low Value
14738.0,42,7,1314.45,0,High Value
14739.0,3,7,3902.28,0,High Value
14740.0,196,3,1448.21,1,At Risk
14741.0,11,6,1400.34,0,High Value
14744.0,15,7,1099.98,0,High Value
14745.0,112,5,1220.26,2,At Risk
14747.0,248,1,328.2,1,At Risk
14748.0,28,5,1415.75,0,Low Value
14752.0,43,1,389.64,2,Low Value
14753.0,86,1,563.15,2,Low Value
14754.0,44,2,638.05,2,Low Value
14755.0,9,11,5010.28,3,High Value
14756.0,14,1,738.96,2,Low Value
14757.0,74,1,420.5,2,Low Value
14758.0,144,4,1484.06,2,At Risk
14759.0,4,3,1625.97,2,Low Value
14760.0,296,1,89.2,1,At Risk
14761.0,58,2,255.9,2,Low Value
14762.0,263,1,300.52,1,At Risk
14764.0,46,1,278.3,2,Low Value
14765.0,28,3,254.11,2,Low Value
14766.0,7,6,2473.37,0,High Value
14768.0,16,2,192.6,2,Low Value
14769.0,2,8,10674.75,3,High Value
14770.0,231,2,876.4200000000001,1,At Risk
14772.0,111,1,139.26,2,At Risk
14775.0,57,3,1011.9,2,Low Value
14776.0,50,11,2538.3,0,High Value
14778.0,126,2,730.86,2,At Risk
14779.0,280,3,386.15,1,At Risk
14780.0,54,2,447.68,2,Low Value
14782.0,319,1,200.1,1,At Risk
14784.0,25,2,289.99,2,Low Value
14785.0,9,2,77.4,2,Low Value
14788.0,6,2,679.44,2,Low Value
14789.0,28,1,197.64,2,Low Value
14790.0,16,4,745.06,2,Low Value
14792.0,63,1,6.2,2,Low Value
14793.0,20,1,228.99,2,Low Value
14794.0,2,7,1319.91,0,High Value
14795.0,165,1,131.45000000000002,1,At Risk
14796.0,0,17,8022.49,3,High Value
14798.0,52,3,173.74,2,Low Value
14799.0,50,1,157.7,2,Low Value
14800.0,47,12,4339.74,0,High Value
14801.0,60,1,193.14,2,Low Value
14803.0,161,3,845.5500000000001,1,At Risk
14804.0,8,1,353.27,2,Low Value
14805.0,14,4,554.65,2,Low Value
14806.0,74,1,193.39,2,Low Value
14808.0,39,8,2741.17,0,High Value
14810.0,40,11,2087.88,0,High Value
14813.0,369,2,155.43,1,At Risk
14815.0,36,2,778.5,2,Low Value
14816.0,196,1,271.85,1,At Risk
14817.0,199,2,1110.34,1,At Risk
14818.0,73,3,657.8,2,Low Value
14819.0,63,2,272.07,2,Low Value
14820.0,20,4,507.29,2,Low Value
14821.0,366,1,48.8,1,At Risk
14823.0,179,3,321.43,1,At Risk
14824.0,9,4,1127.71,2,Low Value
14825.0,3,12,2226.9100000000003,0,High Value
14828.0,196,3,2139.76,1,At Risk
14829.0,28,4,697.55,2,Low Value
14830.0,52,1,197.13,2,Low Value
14834.0,17,6,1720.3,0,High Value
14836.0,9,3,102.45,2,Low Value
14837.0,89,4,1649.5,2,Low Value
14840.0,267,1,62.85,1,At Risk
14841.0,52,6,3295.76,0,High Value
14842.0,43,4,2824.69,0,Low Value
14844.0,63,4,3189.81,0,Low Value
14847.0,148,1,309.40000000000003,2,At Risk
14850.0,311,1,325.75,1,At Risk
14851.0,22,2,511.35,2,Low Value
14852.0,57,6,2836.69,0,High Value
14853.0,23,2,475.8,2,Low Value
14854.0,77,7,2759.83,0,High Value
14855.0,118,2,645.65,2,At Risk
14856.0,35,3,1311.38,2,Low Value
14857.0,59,2,1173.12,2,Low Value
14859.0,12,4,1353.74,2,Low Value
14860.0,18,1,170.32,2,Low Value
14861.0,51,1,125.79,2,Low Value
14862.0,25,2,841.2,2,Low Value
14863.0,28,1,266.76,2,Low Value
14865.0,6,2,52.2,2,Low Value
14866.0,10,12,14389.9,3,High Value
14867.0,185,3,710.28,1,At Risk
14868.0,2,8,2953.59,0,High Value
14869.0,8,2,725.7,2,Low Value
14870.0,261,1,327.25,1,At Risk
14871.0,2,4,522.38,2,Low Value
14873.0,209,1,519.68,1,At Risk
14875.0,107,2,1465.32,2,At Risk
14878.0,12,9,1485.54,0,High Value
14880.0,76,3,706.19,2,Low Value
14881.0,19,1,255.4,2,Low Value
14882.0,26,2,589.7,2,Low Value
14883.0,18,6,761.59,0,Loyal
14885.0,131,1,765.3199999999999,2,At Risk
14886.0,252,1,364.8,1,At Risk
14887.0,78,1,1862.0,2,Low Value
14888.0,206,1,369.2,1,At Risk
14889.0,335,1,135.9,1,At Risk
14890.0,253,1,125.65,1,At Risk
14891.0,147,2,554.38,2,At Risk
14893.0,9,2,1237.85,2,Low Value
14894.0,84,1,655.75,2,Low Value
14895.0,7,20,11138.71,3,High Value
14896.0,204,2,468.77,1,At Risk
14897.0,7,4,1366.38,2,Low Value
14898.0,22,6,1303.52,0,High Value
14901.0,10,9,1421.29,0,High Value
14902.0,25,1,332.66,2,Low Value
14903.0,20,5,2810.63,0,Low Value
14904.0,1,2,1025.44,2,Low Value
14905.0,157,2,616.15,1,At Risk
14907.0,2,7,3501.1,0,High Value
14908.0,73,1,277.8,2,Low Value
14910.0,2,4,434.35,2,Low Value
14912.0,16,2,867.85,2,Low Value
14913.0,35,4,1227.43,2,Low Value
14915.0,90,2,307.48,2,Low Value
14916.0,70,4,1268.98,2,Low Value
14918.0,115,2,1610.15,2,At Risk
14920.0,212,2,977.77,1,At Risk
14921.0,29,2,1316.07,2,Low Value
14923.0,50,1,749.1,2,Low Value
14924.0,245,1,310.05,1,At Risk
14929.0,31,1,223.88,2,Low Value
14930.0,108,3,2372.86,2,At Risk
14931.0,4,5,1257.68,0,Low Value
14932.0,365,1,363.53,1,At Risk
14934.0,81,2,1890.94,2,Low Value
14935.0,296,1,1784.71,1,At Risk
14936.0,33,8,8137.02,3,High Value
14937.0,56,3,1621.88,2,Low Value
14944.0,29,12,5900.25,3,High Value
14946.0,13,1,100.9,2,Low Value
14947.0,71,2,290.82,2,Low Value
14948.0,22,6,1101.97,0,High Value
14950.0,18,1,371.2,2,Low Value
14951.0,78,1,311.69,2,Low Value
14952.0,59,11,8099.49,3,High Value
14953.0,24,1,289.82,2,Low Value
14954.0,11,1,336.17,2,Low Value
14957.0,252,1,58.49,1,At Risk
14958.0,146,3,499.68,2,At Risk
14959.0,63,4,695.42,2,Low Value
14960.0,7,2,221.27,2,Low Value
14961.0,10,9,7044.68,3,High Value
14962.0,270,1,126.7,1,At Risk
14963.0,9,5,1487.8,0,Low Value
14964.0,246,1,206.21,1,At Risk
14965.0,95,2,599.0,2,Low Value
14966.0,14,1,191.32,2,Low Value
14967.0,49,1,463.8,2,Low Value
14968.0,29,1,147.59,2,Low Value
14970.0,67,4,1592.06,2,Low Value
14971.0,34,3,1116.57,2,Low Value
14972.0,127,1,114.77,2,At Risk
14973.0,106,3,1314.45,2,At Risk
14974.0,36,1,114.39,2,Low Value
14975.0,56,1,279.94,2,Low Value
14976.0,56,7,790.86,0,Loyal
14978.0,71,5,1931.42,0,Low Value
14981.0,245,1,102.12,1,At Risk
14984.0,18,2,213.27,2,Low Value
14985.0,197,2,296.75,1,At Risk
14987.0,15,2,326.4,2,Low Value
14988.0,211,1,334.54,1,At Risk
14995.0,38,2,233.23,2,Low Value
14997.0,45,3,546.1999999999999,2,Low Value
14998.0,169,2,429.87,1,At Risk
15000.0,47,1,490.52,2,Low Value
15002.0,115,4,1641.76,2,At Risk
15004.0,146,1,1246.32,2,At Risk
15006.0,50,1,502.09,2,Low Value
15007.0,158,1,156.91,1,At Risk
15009.0,11,3,1261.78,2,Low Value
15010.0,35,1,308.94,2,Low Value
15012.0,53,2,423.04,2,Low Value
15014.0,42,2,260.17,2,Low Value
15016.0,172,1,170.04,1,At Risk
15017.0,33,1,125.58,2,Low Value
15018.0,38,3,496.21,2,Low Value
15019.0,266,1,266.0,1,At Risk
15021.0,8,9,1914.82,0,High Value
15022.0,11,4,905.04,2,Low Value
15023.0,2,11,6802.76,3,High Value
15024.0,9,10,1661.33,0,High Value
15025.0,32,1,377.01,2,Low Value
15026.0,79,3,469.0,2,Low Value
15027.0,30,4,1066.15,2,Low Value
15028.0,7,4,627.13,2,Low Value
15030.0,71,2,518.28,2,Low Value
15031.0,3,4,668.14,2,Low Value
15032.0,255,3,4959.1,1,At Risk
15033.0,4,10,2586.67,0,High Value
15034.0,15,8,4308.61,0,High Value
15035.0,89,1,252.73,2,Low Value
15036.0,71,3,465.55,2,Low Value
15038.0,58,6,705.49,2,Loyal
15041.0,169,1,180.35,1,At Risk
15042.0,198,1,135.93,1,At Risk
15043.0,30,1,537.0,2,Low Value
15044.0,18,17,7700.23,3,High Value
15045.0,151,2,735.66,2,At Risk
15046.0,8,15,5213.77,3,High Value
15047.0,269,1,343.62,1,At Risk
15048.0,64,4,384.05,2,Low Value
15049.0,273,1,121.17000000000002,1,At Risk
15050.0,24,3,1782.09,2,Low Value
15051.0,22,3,1391.61,2,Low Value
15052.0,318,1,215.78,1,At Risk
15053.0,4,3,697.79,2,Low Value
15054.0,11,2,302.1,2,Low Value
15057.0,274,2,1489.5,1,At Risk
15058.0,24,11,2124.99,0,High Value
15059.0,40,9,1337.72,0,High Value
15060.0,7,4,303.09000000000003,2,Low Value
15062.0,70,4,987.86,2,Low Value
15063.0,212,1,370.8,1,At Risk
15065.0,37,4,3158.13,0,Low Value
15066.0,52,1,893.59,2,Low Value
15067.0,77,3,1744.76,2,Low Value
15068.0,45,2,553.36,2,Low Value
15069.0,178,1,1109.53,1,At Risk
15070.0,372,1,106.2,1,At Risk
15071.0,93,2,982.07,2,Low Value
15073.0,9,3,1043.41,2,Low Value
15074.0,104,1,748.87,2,At Risk
15075.0,77,1,773.03,2,Low Value
15076.0,172,1,880.85,1,At Risk
15079.0,212,4,895.61,1,At Risk
15081.0,21,5,504.8,2,Low Value
15083.0,256,1,88.2,1,At Risk
15087.0,281,1,306.94,1,At Risk
15088.0,20,2,1160.07,2,Low Value
15089.0,9,6,2420.84,0,High Value
15090.0,307,1,381.32,1,At Risk
15091.0,67,1,480.71,2,Low Value
15092.0,214,2,457.81,1,At Risk
15093.0,17,6,4597.02,0,High Value
15095.0,103,4,1370.6,2,At Risk
15096.0,42,1,219.39,2,Low Value
15097.0,3,1,248.08,2,Low Value
15099.0,83,1,410.48,2,Low Value
15100.0,333,3,876.0,1,At Risk
15101.0,8,2,317.53000000000003,2,Low Value
15103.0,30,2,703.36,2,Low Value
15104.0,196,2,1027.44,1,At Risk
15105.0,17,7,2298.93,0,High Value
15106.0,17,5,1422.52,0,Low Value
15107.0,310,6,319.5,1,Loyal
15108.0,141,4,1300.25,2,At Risk
15109.0,245,1,484.95,1,At Risk
15110.0,23,4,996.1,2,Low Value
15111.0,28,3,1567.48,2,Low Value
15113.0,9,3,3609.33,0,Low Value
15114.0,29,10,2760.56,0,High Value
15115.0,17,1,340.11,2,Low Value
15116.0,17,4,1352.75,2,Low Value
15117.0,14,5,1551.78,0,Low Value
15118.0,133,1,244.8,2,At Risk
15119.0,245,1,266.4,1,At Risk
15120.0,133,1,358.82,2,At Risk
15121.0,49,2,457.72,2,Low Value
15122.0,113,3,1633.78,2,At Risk
15123.0,6,2,2199.31,2,Low Value
15124.0,22,2,184.19,2,Low Value
15125.0,24,15,11528.48,3,High Value
15127.0,65,1,406.53,2,Low Value
15128.0,59,4,1471.0,2,Low Value
15129.0,49,11,3447.4,0,High Value
15130.0,169,1,330.11,1,At Risk
15132.0,17,5,977.93,2,Low Value
15133.0,127,3,982.42,2,At Risk
15134.0,14,8,1387.99,0,High Value
15135.0,238,1,139.05,1,At Risk
15136.0,2,4,1286.7,2,Low Value
15139.0,239,2,178.96,1,At Risk
15140.0,51,7,2354.25,0,High Value
15142.0,45,1,498.74,2,Low Value
15143.0,225,1,259.45,1,At Risk
15144.0,7,17,6580.4400000000005,3,High Value
15145.0,3,4,1194.73,2,Low Value
15146.0,164,2,1327.16,1,At Risk
15147.0,239,1,623.5,1,At Risk
15148.0,10,1,301.29,2,Low Value
15149.0,133,1,520.8000000000001,2,At Risk
15150.0,16,10,5314.47,3,High Value
15152.0,9,13,4745.69,3,High Value
15153.0,30,1,329.25,2,Low Value
15154.0,74,1,296.42,2,Low Value
15156.0,0,3,961.49,2,Low Value
15157.0,3,3,1936.07,2,Low Value
15158.0,44,1,401.4,2,Low Value
15160.0,356,1,158.16,1,At Risk
15163.0,17,2,304.47,2,Low Value
15164.0,68,3,843.05,2,Low Value
15165.0,372,1,487.75,1,At Risk
15167.0,320,1,163.0,1,At Risk
15168.0,25,1,106.56,2,Low Value
15171.0,330,1,1289.5,1,At Risk
15172.0,8,5,1624.05,0,Low Value
15174.0,322,1,135.75,1,At Risk
15175.0,71,1,224.14,2,Low Value
15178.0,259,1,40.5,1,At Risk
15179.0,17,5,2206.9500000000003,0,Low Value
15180.0,366,1,87.5,1,At Risk
15181.0,65,3,689.48,2,Low Value
15182.0,153,2,622.85,1,At Risk
15184.0,28,2,406.76,2,Low Value
15185.0,69,1,310.62,2,Low Value
15186.0,13,2,411.41,2,Low Value
15187.0,1,16,4777.18,3,High Value
15192.0,119,3,1044.32,2,At Risk
15193.0,60,1,499.32,2,Low Value
15194.0,2,15,7616.53,3,High Value
15195.0,2,1,3861.0,0,Low Value
15197.0,10,3,1079.61,2,Low Value
15198.0,91,2,193.64,2,Low Value
15199.0,58,4,1268.7,2,Low Value
15201.0,86,5,1236.54,2,Low Value
15203.0,25,6,1827.8,0,High Value
15204.0,356,1,316.58,1,At Risk
15205.0,84,2,653.24,2,Low Value
15206.0,9,4,420.3,2,Low Value
15208.0,0,5,870.12,2,Low Value
15210.0,224,1,331.18,1,At Risk
